params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",21.627363999999943,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",11.928638999999976,100,-0.06728458690308799,-0.07566744153282615,-0.11304347826086954,0.057692307692307675,0.02920627337817099
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",12.610926999999947,100,-0.06298861533689823,-0.07152228439127917,-0.1230769230769231,0.04642857142857141,0.0333373702707648
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",10.96576600000003,100,-0.04667492724217306,-0.05567438055165963,-0.10580645161290321,0.05185185185185183,0.03248576908384931
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",10.827848000000131,100,-0.06148591475321052,-0.06480103168754606,-0.128125,0.07826086956521737,0.03376994152320309
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",9.373315999999932,100,-0.05404657867697402,-0.05960493108134341,-0.10796460176991152,0.06399999999999999,0.028787738474471178
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.017135000000053,100,-0.06956414166687515,-0.06524928774928773,-0.18181818181818182,0.03666666666666664,0.04285884090936316
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.626412000000073,100,-0.17799682023945504,-0.17500000000000002,-0.27999999999999997,-0.1176470588235294,0.03347369729042967
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.6572519999999713,100,-0.17706580407131203,-0.17500000000000002,-0.27999999999999997,0.0025000000000000022,0.04287271371019265
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",24.63520399999993,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",11.791994000000159,100,-0.06115339511893364,-0.06666666666666668,-0.118,0.057692307692307675,0.028375968227512004
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",11.054787999999917,100,-0.0590523900865511,-0.061317311971517574,-0.13333333333333336,0.024242424242424235,0.027901919616582428
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",10.868598999999904,100,-0.06134996606922902,-0.07112103174603174,-0.10909090909090909,0.057692307692307675,0.029454631370237357
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.844721000000163,100,-0.056364829958713204,-0.05816326530612244,-0.11607142857142858,0.032258064516129004,0.0316433398590578
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",9.344632000000047,100,-0.0590825370462743,-0.05567438055165963,-0.125,0.010810810810810796,0.02715064063447707
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.9656629999999495,100,-0.04953785363129498,-0.05418851435705367,-0.12250000000000001,0.03666666666666664,0.03145869410595708
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.297107000000096,100,-0.09675832204162632,-0.11579433497536945,-0.21250000000000002,0.03666666666666664,0.046442383785280685
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.751606000000038,100,-0.1756654748022722,-0.16923076923076924,-0.27999999999999997,0.12777777777777777,0.04618179712900348
